Dam_ID,start,end,duration,cumulative_intensity,mean_intensity,max_intensity,drought_id
1033,2006-07-09,2006-07-24,16,1888.448,1792.307,1775.335,1118
1033,2006-07-27,2006-08-07,12,1535.906,1754.977,1744.054,1120
1033,2006-08-09,2006-09-30,53,4155.137,1726.096,1712.847,1122
1033,2011-02-11,2011-02-17,7,88.007,1715.522,1712.847,1282
1033,2011-02-19,2011-02-25,7,102.412,1732.463,1728.451,1284
1033,2011-03-26,2011-04-01,7,39.056,1829.646,1826.451,1295
1033,2011-04-03,2011-04-12,10,107.495,1847.518,1839.316,1297
1033,2012-06-18,2012-06-27,10,160.784,1918.767,1905.011,1347
1033,2012-06-29,2012-07-06,8,321.439,1887.302,1875.408,1349
1033,2012-07-10,2012-07-25,16,865.782,1853.465,1839.316,1351
1033,2012-07-29,2012-08-08,11,623.18,1820.061,1807.283,1355
1033,2012-08-11,2012-09-03,24,1109.04,1786.783,1775.335,1357
1033,2012-09-05,2012-09-23,19,387.71,1756.701,1744.054,1359
1033,2013-01-15,2013-02-01,18,366.133,1664.38,1658.142,1369
1033,2017-02-19,2017-03-09,19,539.152,1734.364,1728.451,1540
1033,2017-03-11,2017-03-17,7,277.786,1757.875,1744.054,1542
1033,2017-03-20,2017-03-27,8,259.953,1789.711,1775.335,1544
1036,1980-06-03,1980-06-22,20,739.287,3531.789,3509.855,4
1036,1980-07-16,1980-07-21,6,68.344,3525.148,3519.933,6
1036,1980-07-24,1980-08-01,9,93.033,3502.311,3485.987,8
1036,1981-01-13,1981-01-20,8,599.974,3128.273,3085.032,16
1036,1981-01-22,1981-02-25,35,6265.151,3039.181,2988.426,18
1036,1981-02-27,1981-09-04,190,91519.138,2994.675,2881.872,20
1036,1981-09-06,1981-11-19,75,16051.758,3046.517,3014.206,22
1036,1981-11-21,1981-12-16,26,1122.855,3160.083,3133.267,24
1036,1986-09-13,1986-09-30,18,799.955,3278.91,3238.859,68
1036,1987-06-13,1987-08-27,76,4052.413,3466.681,3396.19,74
1036,1996-03-08,1996-03-12,5,190.311,3277.092,3271.226,146
1036,1996-03-14,1996-04-22,40,2026.021,3354.753,3271.732,148
1036,1997-10-28,1997-12-16,50,1655.993,3170.15,3154.218,156
1036,1999-10-23,1999-11-03,12,392.761,3170.54,3141.063,189
1036,1999-11-05,1999-11-17,13,1254.015,3106.807,3092.828,191
1036,1999-11-19,1999-12-12,24,3351.574,3063.621,3026.861,193
1036,1999-12-14,2000-01-23,41,1987.748,3154.788,3092.828,195
1036,2000-01-25,2000-04-04,71,9357.079,3153.916,3097.7,197
1036,2000-04-06,2000-04-19,14,2922.52,3234.353,3227.302,199
1036,2000-04-21,2000-11-10,204,32439.281,3276.009,3152.269,201
1036,2006-02-23,2006-03-14,20,914.736,3245.434,3231.779,245
1036,2006-03-26,2006-03-31,6,97.672,3369.769,3364.588,249
1036,2006-04-02,2006-04-30,29,997.437,3416.948,3383.756,251
1042,1980-07-31,1980-12-08,131,7153.246,1282.872,1244.759,2
1042,1981-03-19,1981-03-29,11,102.685,1363.469,1359.806,6
1042,1981-06-14,1981-07-15,32,211.859,1457.268,1450.645,18
1042,1981-07-24,1981-07-29,6,29.918,1440.592,1437.498,22
1042,1981-08-01,1981-08-12,12,61.01,1426.777,1417.647,24
1042,1981-08-29,1981-10-25,58,1784.777,1315.861,1284.217,30
1042,1982-10-05,1982-10-14,10,79.59,1316.574,1311.832,38
1042,1983-08-29,1983-10-23,56,1336.975,1324.446,1295.644,44
1042,1984-08-29,1984-10-06,39,721.612,1342.958,1315.983,48
1042,2000-04-07,2000-06-17,72,1828.083,1417.381,1379.381,50
1042,2001-08-29,2001-10-07,40,642.914,1346.223,1326.292,56
1042,2003-08-24,2003-09-02,10,93.422,1389.02,1380.136,58
1042,2005-07-12,2005-11-15,127,4878.941,1330.369,1259.368,60
1042,2005-12-02,2006-05-07,157,9342.155,1267.291,1203.657,62
1042,2006-08-08,2006-08-12,5,21.95,1423.577,1419.452,66
1042,2006-08-16,2006-09-16,32,281.292,1383.404,1363.78,68
1042,2011-02-03,2011-03-08,34,867.316,1290.472,1266.362,70
1042,2012-07-09,2012-09-22,76,1920.091,1387.907,1354.188,72
1042,2013-01-02,2013-02-07,37,640.423,1259.386,1245.223,74
1055,2011-10-08,2012-03-21,166,351.557,28.739,18.092,66
1055,2012-03-23,2012-04-14,23,75.488,28.205,27.62,68
1055,2012-07-18,2013-09-22,432,2459.978,24.804,20.045,70
1067,1980-06-16,1981-03-09,267,18098.278,2028.3,1943.619,3
1067,1981-03-12,1981-03-23,12,131.467,2172.991,2162.784,5
1067,1981-12-29,1982-01-03,6,29.408,2018.162,2015.802,9
1067,1982-01-14,1982-01-20,7,14.552,2020.985,2019.601,11
1067,1982-05-04,1982-09-09,129,3798.601,2206.213,2083.557,17
1067,1982-10-17,1982-11-23,38,177.803,2018.385,2013.039,23
1067,1983-07-28,1983-12-04,130,13963.085,1966.38,1887.323,25
1067,1983-12-26,1984-02-13,50,560.881,2027.967,2006.132,27
1067,1984-08-15,1984-10-14,61,2180.018,2043.382,1985.064,39
1067,1985-10-06,1985-11-27,53,574.584,2012.284,2004.06,41
1067,1988-06-22,1988-09-22,93,3584.234,2140.711,2047.071,45
1067,1995-12-10,1995-12-18,9,202.464,2000.568,1994.389,55
1067,1995-12-26,1996-01-04,10,73.278,2015.736,2011.312,57
1067,1996-03-11,1996-03-29,19,269.731,2178.832,2169.815,59
1067,1997-07-13,1997-09-09,59,926.988,2159.085,2086.061,63
1067,1997-09-12,1997-09-16,5,18.125,2076.475,2073.184,65
1067,1997-10-28,1997-12-12,46,466.978,2012.912,2007.859,69
1067,2004-09-18,2004-10-08,21,165.562,2030.969,2011.312,73
1067,2005-07-19,2005-09-16,60,1385.254,2133.723,2066.745,83
1067,2005-10-28,2006-05-04,189,9925.956,2049.171,1986.1,87
1067,2011-02-19,2011-02-24,6,81.82,2100.555,2097.286,93
1067,2012-05-27,2012-08-25,91,3196.989,2204.392,2124.299,95
1067,2012-08-28,2012-09-01,5,20.008,2116.972,2114.308,97
1084,1980-06-04,1980-06-17,14,9.579,40.681,40.151,14
1084,1981-02-19,1981-03-01,11,15.776,31.453,31.186,18
1084,1981-03-12,1981-03-19,8,32.858,32.281,31.299,20
1084,1981-03-21,1981-05-10,51,319.387,34.034,31.072,22
1084,1982-03-04,1982-03-14,11,40.581,31.543,30.846,34
1084,1982-03-23,1982-05-14,53,411.363,32.794,30.657,36
1084,1983-02-17,1983-02-22,6,5.637,31.022,30.695,48
1084,1983-03-14,1983-04-14,32,204.082,32.061,30.506,52
1084,1984-02-23,1984-02-27,5,6.826,31.57,30.506,64
1084,1984-04-20,1984-05-02,13,15.371,40.425,38.286,68
1084,1985-04-17,1985-04-22,6,23.934,37.004,35.682,73
1084,1986-03-05,1986-04-08,35,185.78,32.005,30.506,88
1084,1986-04-14,1986-04-19,6,17.371,37.86,35.569,90
1084,1987-03-12,1987-03-18,7,27.779,32.275,31.488,98
1084,1988-03-13,1988-03-23,11,30.508,34.102,31.299,116
1084,1988-06-02,1988-06-23,22,212.377,31.529,21.578,119
1084,1988-06-25,1988-06-30,6,132.288,17.663,15.7,121
1084,1988-07-02,1988-07-25,24,583.857,12.957,10.873,123
1084,1988-07-27,1988-08-16,21,500.105,9.373,7.095,125
1084,1988-08-18,1988-11-17,92,1885.594,3.519,2.523,127
1084,1988-11-19,1988-11-26,8,45.375,14.636,3.461,129
1084,1991-02-19,1991-03-22,32,66.287,32.658,30.431,139
1084,1992-02-19,1992-03-09,20,32.402,32.031,30.808,145
1084,1995-02-18,1995-03-07,18,30.13,31.607,30.77,163
1084,1996-02-12,1996-03-19,37,30.182,33.077,30.695,171
1084,1997-05-17,1997-06-17,32,13.635,41.464,40.565,195
1084,1999-02-14,1999-03-09,24,43.602,31.24,30.224,205
1084,2000-02-19,2000-02-26,8,6.715,31.733,31.563,221
1084,2000-05-16,2000-05-27,12,2.055,42.133,41.974,225
1084,2004-02-19,2004-03-05,16,22.077,31.931,31.676,267
1084,2005-02-18,2005-02-24,7,5.742,31.396,30.997,279
1084,2005-02-26,2005-03-07,10,8.442,33.269,32.431,281
1084,2006-02-20,2006-03-04,13,33.992,30.504,30.325,296
1084,2006-03-09,2006-03-13,5,11.212,33.263,30.921,300
1084,2009-02-19,2009-02-27,9,7.823,31.832,31.412,332
1084,2011-02-19,2011-03-03,13,9.123,32.315,31.223,358
1084,2011-03-12,2011-03-16,5,2.2,35.803,35.455,362
1084,2011-03-19,2011-04-12,25,23.305,37.798,36.591,364
1084,2012-02-26,2012-03-08,12,16.928,32.853,31.903,380
1084,2012-05-23,2012-07-04,43,23.684,40.399,38.203,382
1084,2012-07-06,2012-08-20,46,547.42,22.78,15.157,384
1084,2012-08-22,2012-09-14,24,356.598,13.188,8.996,386
1084,2012-09-16,2012-10-08,23,428.836,5.317,3.585,388
1084,2012-10-12,2013-01-15,96,1524.678,5.748,3.536,392
1084,2014-02-19,2014-03-02,12,6.921,32.381,32.129,420
1084,2016-02-19,2016-02-23,5,0.938,32.22,32.054,436
1084,2017-02-05,2017-02-16,12,6.48,29.752,29.514,454
1086,1980-04-01,1980-05-10,40,214.23,1.619,0,1
1086,1980-07-15,1981-08-10,392,1299.172,2.56,0,3
1086,1984-05-13,1984-05-19,7,11.705,5.126,3.429,5
1086,1984-08-08,1984-08-21,14,13.472,4.201,3.232,7
1086,1991-05-12,1991-05-21,10,30.112,3.793,2.563,9
1086,1996-06-28,1996-07-09,12,11.957,4.977,4.439,11
1086,2000-08-24,2000-10-23,61,51.635,4.195,3.46,13
1086,2001-07-18,2001-08-08,22,17.47,4.696,4.132,15
1086,2002-03-09,2002-07-24,138,223.97,4.967,4.022,17
1086,2003-06-25,2003-09-05,73,125.366,3.765,3.659,19
1086,2003-09-13,2003-10-06,24,10.44,4.606,4.581,21
1086,2004-02-09,2004-04-03,55,228.366,2.628,1.987,23
1086,2013-01-15,2013-07-03,170,387.417,4.358,3.185,25
1092,1980-04-02,1980-04-08,7,22.197,36.765,35.958,2
1092,1981-03-11,1981-03-22,12,26.422,37.327,36.528,10
1092,1981-04-02,1981-04-22,21,57.103,36.968,35.739,14
1092,1982-02-24,1982-03-02,7,9.672,36.534,35.696,16
1092,1982-03-25,1982-04-02,9,30.788,36.547,35.915,22
1092,1982-04-11,1982-04-18,8,17.599,37.398,36.396,24
1092,1983-02-12,1983-02-21,10,5.354,36.002,35.477,26
1092,1983-02-26,1983-03-05,8,10.777,36.916,35.915,28
1092,1983-03-14,1983-04-13,31,105.233,36.426,35.389,30
1092,1986-02-24,1986-03-09,14,16.077,37.156,36.177,34
1092,1991-02-12,1991-03-01,18,15.311,36.214,35.827,46
1092,1992-02-29,1992-03-05,6,9.663,36.805,35.915,50
1092,1993-07-06,1993-10-20,107,632.407,10.995,9.466,54
1092,1993-10-26,1993-11-15,21,118.996,10.231,9.56,56
1092,1993-11-26,1993-12-03,8,48.202,14.049,11.78,58
1092,1993-12-28,1994-01-16,20,106.879,22.846,20.874,60
1092,1995-02-19,1995-03-05,15,13.246,36.919,36.265,68
1092,1996-02-12,1996-03-16,34,32.961,36.993,35.871,70
1092,1999-02-19,1999-03-02,12,7.628,37.013,36.528,74
1092,1999-06-24,1999-12-05,165,1006.345,11.612,9.289,78
1092,2000-03-07,2000-04-12,37,97.942,37.054,35.739,84
1092,2000-04-18,2000-05-04,17,17.934,37.563,36.747,86
1092,2001-04-10,2001-04-16,7,11.6,38.035,37.579,88
1092,2001-04-19,2001-05-12,24,38.786,36.582,36.09,90
1092,2004-02-24,2004-03-07,13,16.418,36.996,36.484,94
